path,label,features,reduced_features
s3a://ds-p8/data/Walnut/r2_247_100.jpg,Walnut,[0.0041764  1.0073117  0.5614085  ... 0.2216866  0.21401179 0.2945281 ],"[-6.925329    9.838309    1.1105973  -1.0979207   1.5723063  -0.34579033
 -0.19338451 -9.715368    0.30791283  0.20446156  0.6020846  -0.01214076
  1.6767725  -0.27504915  0.8870196   0.25639707  0.0745782   0.09067574
  0.5306357  -0.5169795  -0.47345474  0.11978262  0.4121418  -0.06487681
 -2.1029627  -0.19969437 -0.43343234 -0.3951762  -1.4487383   0.15458086
  0.63589334 -0.03166278  0.27648988  0.07606676  0.8115487   9.583527
 -0.3144222   0.1266028  -0.15848243 -0.3847937  -0.14556581  0.07644995
 -3.9630463   0.07100151 -0.26981097 -0.27945486  0.0248363  -7.1379027
 -0.27798182  0.0128804  -0.44444463  0.25204414  0.03741668  0.2067707
 -0.16161011 -0.11409401  0.51628834 -0.2624264   0.02295546 -0.31476662
 -0.09927566  0.13797946  0.0851469   5.934768   -0.23210387  0.2679682
  0.14657867  0.19939674 -3.1195104   0.37545487  0.0692232  -0.13458107
 -0.13631457  0.21716812  7.707225   -0.12643209 -0.08105945  0.07069726
 -0.12055699 -0.20204815 -0.1305403  -3.4745731   0.5676741   0.13227502
  0.21482635 -0.2080878  -0.14255463  0.03338099 -0.99628335  0.34292752
 -0.18260233  0.10727046 -0.14750269 -1.4652607   0.3119824   0.07018911
 -3.5902154  -0.03191022 -0.01230943 -0.09066563 -0.35197937 -0.11739608
  0.05776547 -0.2312883  -2.9922884  -0.19338451 -0.34579033  1.5723063
 -1.0979207   1.1105973   2.1441207  -0.41013366  0.30791283  0.20446156
 -0.52549225  0.6020846  -0.01214076  1.6767725  -0.27504915  0.8870196
 -4.06536     0.25639707  0.0745782   0.09067574 -1.5085975   0.5306357
 -0.5169795  -0.47345474 -5.893928   -4.2727284   0.11978262  0.4121418
 -3.4478025  -0.06487681 -0.19969437  1.2689652  -0.43343234 -0.3951762 ]"
s3a://ds-p8/data/Pitahaya/r_150_100.jpg,Pitahaya,[1.6851462  0.9660031  0.         ... 0.         0.0143897  0.02484955],"[-2.2244605e-01  6.7186899e+00  3.2151842e-01 -1.6783534e-01
  3.0587280e-01  2.1536690e-01 -5.6121814e-01  9.8800588e-01
  4.6554860e-01  1.6690634e-01 -3.0100870e-01  4.9736777e-01
  3.2744592e-01  6.7109990e-01  1.6251249e+00 -4.8880622e-01
  4.4050685e-01  3.7260658e-01  1.3251784e+00 -1.3830216e+00
 -1.8238883e-02 -1.2864600e-01  4.7530127e-01 -3.9125240e-01
  6.0994239e+00 -3.5010135e-01 -5.4072791e-01  4.2551693e-01
 -9.6707976e-01 -5.3090319e-02  6.3561291e-01  2.7487847e-01
  4.3073255e-01  2.4094978e-01  1.8265396e-01  8.7950687e+00
 -5.0722098e-01  3.2374051e-01 -1.3828133e-01 -3.2956567e-01
 -4.8664030e-02  3.5475429e-02  2.4020772e+00  2.8226474e-02
 -2.4502760e-01 -2.9237926e-01 -4.4653225e-03  3.7799296e+00
 -2.3749791e-01 -3.7124357e-03 -4.2869005e-01  2.3622224e-01
  3.7429612e-02  2.0677070e-01 -1.6161011e-01 -1.1409401e-01
  5.1628834e-01 -4.3965898e+00  2.2955464e-02 -3.1476662e-01
 -9.9275656e-02  1.3797946e-01  8.5146897e-02 -1.7737774e+00
 -2.3210387e-01  2.6796821e-01  1.4657867e-01  1.9939674e-01
 -5.1310992e+00  3.7545487e-01  6.9223203e-02 -1.3458107e-01
 -1.3631457e-01  2.1716812e-01  1.1490553e+01 -1.2643209e-01
 -8.1059448e-02  7.0697263e-02 -1.2055699e-01 -2.0204815e-01
 -1.3054030e-01 -4.8627720e+00  5.6767410e-01  1.3227502e-01
  2.1482635e-01 -2.0808780e-01 -1.4255463e-01  3.3380993e-02
 -3.5422566e+00  3.4292752e-01 -1.8260233e-01  1.0727046e-01
 -1.4750269e-01  2.4390547e+00  3.1198239e-01  7.0189111e-02
 -1.4851770e+00 -3.1910222e-02 -1.2309427e-02 -9.0665631e-02
 -3.5197937e-01 -1.1739608e-01  5.7765469e-02  6.1048571e-02
 -3.0956120e+00 -5.6121814e-01  2.1536690e-01  3.0587280e-01
 -1.6783534e-01  3.2151842e-01  1.5123166e+00 -9.0039141e-02
  4.6554860e-01  1.6690634e-01 -1.1081935e+00 -3.0100870e-01
  4.9736777e-01  3.2744592e-01  6.7109990e-01  1.6251249e+00
  5.8465654e-01 -4.8880622e-01  4.4050685e-01  3.7260658e-01
  1.2501490e+00  1.3251784e+00 -1.3830216e+00 -1.8238883e-02
  2.9368951e+00  9.7058840e-02 -1.2864600e-01  4.7530127e-01
 -3.1125047e+00 -3.9125240e-01 -3.5010135e-01  4.2370585e-01
 -5.4072791e-01  4.2551693e-01]"
s3a://ds-p8/data/Tangelo/r_140_100.jpg,Tangelo,[0.38029635 0.05264094 0.         ... 0.         0.         0.09584369],"[10.491155    0.5502551   0.47315422 -0.26113677  0.71230555 -0.24929191
  0.36901513 -6.481778    0.33492133  0.06495073  0.81463313 -0.2892267
 -0.04777747 -0.603567    0.14898582  0.01736259  0.22590624 -0.1870271
  0.9026354  -0.27666163 -0.37413877 -0.12969352  0.61992216 -0.22891854
  6.925712   -0.03543356 -0.25065443 -0.18901885 -0.8487015  -0.10957392
  0.4886342   0.17041329  0.44829094  0.66975296  0.5931971   4.0571485
 -0.20458934  0.07298787 -0.08556464 -0.75590956 -0.02640704  0.26377144
 -1.4724386   0.01302484 -0.2603708  -0.29668963  0.06162863  0.88161767
 -0.3167992   0.02943964 -0.33713654  0.38075453  0.03728811  0.2067707
 -0.16161011 -0.11409401  0.51628834  1.7397606   0.02295546 -0.31476662
 -0.09927566  0.13797946  0.0851469   3.3486392  -0.23210387  0.2679682
  0.14657867  0.19939674 -8.45345     0.37545487  0.0692232  -0.13458107
 -0.13631457  0.21716812  7.3847766  -0.12643209 -0.08105945  0.07069726
 -0.12055699 -0.20204815 -0.1305403  -4.8268933   0.5676741   0.13227502
  0.21482635 -0.2080878  -0.14255463  0.03338099 -0.67665946  0.34292752
 -0.18260233  0.10727046 -0.14750269 -1.9825329   0.3119824   0.07018911
 -3.9957633  -0.03191022 -0.01230943 -0.09066563 -0.35197937 -0.11739608
  0.05776547 -0.11386117 -1.6444439   0.36901513 -0.24929191  0.71230555
 -0.26113677  0.47315422  0.76770073 -3.3458183   0.33492133  0.06495073
  0.7243172   0.81463313 -0.2892267  -0.04777747 -0.603567    0.14898582
  1.7604085   0.01736259  0.22590624 -0.1870271  -2.393253    0.9026354
 -0.27666163 -0.37413877 -1.9053015  -2.23578    -0.12969352  0.61992216
 -1.629406   -0.22891854 -0.03543356 -0.42829415 -0.25065443 -0.18901885]"
s3a://ds-p8/data/Pitahaya/r_195_100.jpg,Pitahaya,[0.8022917  0.16948591 0.00127909 ... 0.22211246 0.         0.29128516],"[ 0.4148419   8.432706    0.24146314 -0.6455948   1.03089    -0.41471738
 -0.56856734 -0.46206012  0.35087168  0.56516707  0.6005986  -0.43108904
  0.07197303 -0.43205634  0.40118954 -0.06003356  0.33622116 -0.44489968
  0.29149172 -0.66653526 -0.34742352  0.6543522   0.1475534  -0.05222393
  4.942502    0.07033103  0.24091768 -0.29320344 -0.9107823   0.5364032
  0.8881178   0.1269753   0.03725898  0.40138745  1.017965   10.823632
 -0.15466124  0.52280587 -0.08036046 -0.2506963   0.01670618 -0.22717655
  0.81554896  0.16939332 -0.30735087 -0.13518354 -0.03277851  3.5734937
 -0.06886772  0.16601083 -0.41509217  0.28551507  0.03740994  0.2067707
 -0.16161011 -0.11409401  0.51628834 -7.370864    0.02295546 -0.31476662
 -0.09927566  0.13797946  0.0851469  -1.4102693  -0.23210387  0.2679682
  0.14657867  0.19939674 -6.62284     0.37545487  0.0692232  -0.13458107
 -0.13631457  0.21716812 10.587868   -0.12643209 -0.08105945  0.07069726
 -0.12055699 -0.20204815 -0.1305403  -3.239131    0.5676741   0.13227502
  0.21482635 -0.2080878  -0.14255463  0.03338099 -2.7140138   0.34292752
 -0.18260233  0.10727046 -0.14750269  1.5709592   0.3119824   0.07018911
 -1.7826827  -0.03191022 -0.01230943 -0.09066563 -0.35197937 -0.11739608
  0.05776547 -0.03124065 -6.0124345  -0.56856734 -0.41471738  1.03089
 -0.6455948   0.24146314 -1.6479812  -3.4067256   0.35087168  0.56516707
 -4.2319546   0.6005986  -0.43108904  0.07197303 -0.43205634  0.40118954
  0.11859616 -0.06003356  0.33622116 -0.44489968  0.7269151   0.29149172
 -0.66653526 -0.34742352  5.0352335   0.64500654  0.6543522   0.1475534
 -5.8082004  -0.05222393  0.07033103 -0.03811308  0.24091768 -0.29320344]"
s3a://ds-p8/data/Blueberry/200_100.jpg,Blueberry,[0.8828201  0.6494416  0.         ... 0.         0.01196032 0.8465283 ],"[-2.03191376e+00  1.63658028e+01  2.46751145e-01 -8.37754607e-01
  7.61771917e-01 -1.43409476e-01  2.49162972e-01 -1.27063379e+01
  6.57041192e-01  1.45273894e-01  2.13067695e-01 -1.51454940e-01
  2.75215805e-01  1.24749973e-01  2.70171404e-01  1.68607365e-02
 -1.61833726e-02 -3.30776900e-01  8.76254857e-01 -8.73567760e-01
 -2.49042094e-01  9.23241526e-02 -1.87230021e-01  2.61772901e-01
  8.23316693e-01 -2.62759328e-01  6.54497445e-02 -7.65115023e-02
 -6.50414646e-01  1.21044494e-01  5.67913830e-01  3.79764676e-01
 -1.89926386e-01  3.93861532e-01  6.22629404e-01  1.17140126e+00
 -6.55546859e-02  4.67983991e-01 -3.47827256e-01 -6.67946935e-01
 -1.85577556e-01  1.09035119e-01  1.70656264e+00  1.39193460e-01
 -3.10044229e-01 -3.89630318e-01  4.10606004e-02 -1.14315355e+00
 -2.65984386e-01  1.21849567e-01 -4.24964815e-01  2.01690271e-01
  3.73072624e-02  2.06770703e-01 -1.61610112e-01 -1.14094011e-01
  5.16288340e-01 -9.50683475e-01  2.29554642e-02 -3.14766616e-01
 -9.92756560e-02  1.37979463e-01  8.51468965e-02  2.15732765e+00
 -2.32103869e-01  2.67968208e-01  1.46578670e-01  1.99396744e-01
 -8.22901630e+00  3.75454873e-01  6.92232028e-02 -1.34581074e-01
 -1.36314571e-01  2.17168123e-01  3.43498492e+00 -1.26432091e-01
 -8.10594484e-02  7.06972629e-02 -1.20556988e-01 -2.02048153e-01
 -1.30540296e-01  4.29890871e-01  5.67674100e-01  1.32275015e-01
  2.14826345e-01 -2.08087802e-01 -1.42554626e-01  3.33809927e-02
  2.44689584e+00  3.42927516e-01 -1.82602331e-01  1.07270457e-01
 -1.47502691e-01  2.67949343e-01  3.11982393e-01  7.01891109e-02
 -3.17618036e+00 -3.19102220e-02 -1.23094274e-02 -9.06656310e-02
 -3.51979375e-01 -1.17396079e-01  5.77654690e-02 -3.57142121e-01
 -4.80555266e-01  2.49162972e-01 -1.43409476e-01  7.61771917e-01
 -8.37754607e-01  2.46751145e-01 -2.77203441e+00  3.54160368e-01
  6.57041192e-01  1.45273894e-01 -2.16528320e+00  2.13067695e-01
 -1.51454940e-01  2.75215805e-01  1.24749973e-01  2.70171404e-01
  1.05556405e+00  1.68607365e-02 -1.61833726e-02 -3.30776900e-01
 -1.42374232e-01  8.76254857e-01 -8.73567760e-01 -2.49042094e-01
  2.22736597e+00 -1.64645195e+00  9.23241526e-02 -1.87230021e-01
 -5.72716093e+00  2.61772901e-01 -2.62759328e-01 -1.39467239e-01
  6.54497445e-02 -7.65115023e-02]"
s3a://ds-p8/data/Tamarillo/r_221_100.jpg,Tamarillo,[0.00863807 0.14550167 0.         ... 0.         0.         0.        ],"[ 1.09747524e+01  1.30146990e+01  3.60136122e-01 -8.11166406e-01
  4.60074514e-01 -3.84174973e-01 -7.11015284e-01 -1.58143389e+00
 -2.56562442e-01  1.57319516e-01  5.51483035e-01 -1.60669550e-01
  7.24314749e-01  3.71832937e-01  1.08010375e+00  3.27800453e-01
 -1.64175019e-01 -1.10268466e-01  5.41429400e-01 -4.77501988e-01
 -7.45934904e-01 -2.53044218e-02  6.08255193e-02  5.63038826e-01
  1.05602956e+00 -3.66804183e-01 -6.55840218e-01  1.57350436e-01
 -7.45874643e-01  1.01295508e-01  4.28240120e-01 -9.22917482e-03
  8.15926790e-01 -1.04604244e-01  7.88136125e-01  9.01993215e-02
 -5.48803687e-01  3.30895811e-01 -2.13427499e-01 -3.43277156e-01
 -1.09779596e-01  9.94013343e-03 -1.95382380e+00  1.26318097e-01
 -2.52595246e-01 -3.11689496e-01  8.83154757e-03  1.57040119e+00
 -3.22278291e-01 -3.81060056e-02 -3.79081845e-01  3.08877081e-01
  3.74211557e-02  2.06770703e-01 -1.61610112e-01 -1.14094011e-01
  5.16288340e-01 -1.41892123e+00  2.29554642e-02 -3.14766616e-01
 -9.92756560e-02  1.37979463e-01  8.51468965e-02 -2.43437216e-01
 -2.32103869e-01  2.67968208e-01  1.46578670e-01  1.99396744e-01
 -3.08118343e+00  3.75454873e-01  6.92232028e-02 -1.34581074e-01
 -1.36314571e-01  2.17168123e-01  4.47991896e+00 -1.26432091e-01
 -8.10594484e-02  7.06972629e-02 -1.20556988e-01 -2.02048153e-01
 -1.30540296e-01 -2.34889722e+00  5.67674100e-01  1.32275015e-01
  2.14826345e-01 -2.08087802e-01 -1.42554626e-01  3.33809927e-02
 -3.36648965e+00  3.42927516e-01 -1.82602331e-01  1.07270457e-01
 -1.47502691e-01 -3.63015175e+00  3.11982393e-01  7.01891109e-02
 -5.50852251e+00 -3.19102220e-02 -1.23094274e-02 -9.06656310e-02
 -3.51979375e-01 -1.17396079e-01  5.77654690e-02 -1.87638834e-01
 -7.45948136e-01 -7.11015284e-01 -3.84174973e-01  4.60074514e-01
 -8.11166406e-01  3.60136122e-01 -6.86612010e-01 -2.40149212e+00
 -2.56562442e-01  1.57319516e-01  1.66948414e+00  5.51483035e-01
 -1.60669550e-01  7.24314749e-01  3.71832937e-01  1.08010375e+00
  1.89421013e-01  3.27800453e-01 -1.64175019e-01 -1.10268466e-01
 -4.88646805e-01  5.41429400e-01 -4.77501988e-01 -7.45934904e-01
 -1.44253111e+00 -2.00371861e+00 -2.53044218e-02  6.08255193e-02
 -1.27855793e-01  5.63038826e-01 -3.66804183e-01 -2.57932246e-01
 -6.55840218e-01  1.57350436e-01]"
s3a://ds-p8/data/Physalis/8_100.jpg,Physalis,[0.01875366 0.5442744  0.         ... 0.34122172 0.14521411 0.02114313],"[ 1.08481064e+01  9.69661117e-01 -9.14243534e-02 -6.64441884e-01
  8.96400034e-01 -1.19029343e-01 -7.47860730e-01 -1.18541753e+00
  4.81799424e-01  9.61851239e-01 -2.00021595e-01  9.70808417e-03
  8.67532313e-01  4.20059040e-02  5.04090369e-01  1.46621957e-01
  7.72957027e-01 -4.71763462e-01  1.10044205e+00  2.03260615e-01
  2.02338263e-01 -2.80192792e-01  1.66573793e-01 -6.52581155e-01
 -1.73627898e-01 -5.04832789e-02 -5.23561239e-01 -5.85551485e-02
 -7.68724084e-01  6.14874542e-01  7.50007868e-01  2.79068202e-01
  2.09798172e-01  1.43186614e-01  9.32382703e-01  3.02593279e+00
 -3.03194344e-01  6.15595758e-01 -2.78941602e-01 -7.30134070e-01
 -5.63348472e-01 -1.23179495e-01 -3.27570057e+00 -1.36192486e-01
 -2.74138935e-02  2.92046815e-02  2.03752127e-02 -3.60476089e+00
 -2.13772833e-01  7.11775618e-04 -5.39747655e-01  1.74975216e-01
  3.74147557e-02  2.06770703e-01 -1.61610112e-01 -1.14094011e-01
  5.16288340e-01 -1.33452129e+00  2.29554642e-02 -3.14766616e-01
 -9.92756560e-02  1.37979463e-01  8.51468965e-02  6.49786758e+00
 -2.32103869e-01  2.67968208e-01  1.46578670e-01  1.99396744e-01
 -6.26826143e+00  3.75454873e-01  6.92232028e-02 -1.34581074e-01
 -1.36314571e-01  2.17168123e-01  4.37310314e+00 -1.26432091e-01
 -8.10594484e-02  7.06972629e-02 -1.20556988e-01 -2.02048153e-01
 -1.30540296e-01 -3.10389113e+00  5.67674100e-01  1.32275015e-01
  2.14826345e-01 -2.08087802e-01 -1.42554626e-01  3.33809927e-02
 -2.83511186e+00  3.42927516e-01 -1.82602331e-01  1.07270457e-01
 -1.47502691e-01 -2.97855735e-01  3.11982393e-01  7.01891109e-02
 -1.01924729e+00 -3.19102220e-02 -1.23094274e-02 -9.06656310e-02
 -3.51979375e-01 -1.17396079e-01  5.77654690e-02  1.22641675e-01
  2.15739727e+00 -7.47860730e-01 -1.19029343e-01  8.96400034e-01
 -6.64441884e-01 -9.14243534e-02 -2.51241899e+00 -1.11699414e+00
  4.81799424e-01  9.61851239e-01  1.62462604e+00 -2.00021595e-01
  9.70808417e-03  8.67532313e-01  4.20059040e-02  5.04090369e-01
  7.03345120e-01  1.46621957e-01  7.72957027e-01 -4.71763462e-01
 -1.37641907e+00  1.10044205e+00  2.03260615e-01  2.02338263e-01
  3.17205882e+00  1.57011583e-01 -2.80192792e-01  1.66573793e-01
 -2.08111691e+00 -6.52581155e-01 -5.04832789e-02  3.04669350e-01
 -5.23561239e-01 -5.85551485e-02]"
s3a://ds-p8/data/Cocos/7_100.jpg,Cocos,[1.4222703  0.0766344  0.         ... 0.         0.10097773 0.680724  ],"[-4.6715393e+00  5.8598909e+00  6.3478011e-01 -7.0944726e-01
  7.0428884e-01  4.2989675e-02 -1.5301807e-01 -1.2780354e+01
  1.9142340e-01  6.7547327e-01 -9.6225828e-02 -2.6548840e-02
  3.6492977e-01  9.0114661e-02  1.0460943e+00 -1.1876763e-01
  3.7313956e-01 -8.7391339e-02  6.4601505e-01 -9.1213661e-01
  4.6683732e-01  5.1946050e-01  5.7910979e-01  1.3956676e-01
  4.5944467e+00 -8.3249521e-01 -4.5146686e-01  6.4577051e-02
 -5.2242386e-01  4.9828884e-01  4.4982359e-01 -4.2240765e-02
  2.5406855e-01  5.0580136e-02  7.8308445e-01  3.7516996e-01
 -3.3769208e-01  7.0056015e-01 -1.7970933e-01 -2.7187338e-01
 -2.0995329e-01 -2.0438410e-01 -7.5600348e+00  9.0873204e-02
 -4.0521994e-01 -1.2507658e-01 -9.8024249e-02  3.1093042e+00
 -3.3946139e-01  1.7500053e-01 -5.2984315e-01  1.8821585e-01
  3.7437454e-02  2.0677070e-01 -1.6161011e-01 -1.1409401e-01
  5.1628834e-01  2.5890782e-01  2.2955464e-02 -3.1476662e-01
 -9.9275656e-02  1.3797946e-01  8.5146897e-02 -1.8767547e-02
 -2.3210387e-01  2.6796821e-01  1.4657867e-01  1.9939674e-01
 -9.1751003e+00  3.7545487e-01  6.9223203e-02 -1.3458107e-01
 -1.3631457e-01  2.1716812e-01  4.4121695e+00 -1.2643209e-01
 -8.1059448e-02  7.0697263e-02 -1.2055699e-01 -2.0204815e-01
 -1.3054030e-01 -7.2196255e+00  5.6767410e-01  1.3227502e-01
  2.1482635e-01 -2.0808780e-01 -1.4255463e-01  3.3380993e-02
 -5.2432079e+00  3.4292752e-01 -1.8260233e-01  1.0727046e-01
 -1.4750269e-01 -1.6578871e+00  3.1198239e-01  7.0189111e-02
  1.2933141e+00 -3.1910222e-02 -1.2309427e-02 -9.0665631e-02
 -3.5197937e-01 -1.1739608e-01  5.7765469e-02 -8.8859566e-02
 -1.1481822e+00 -1.5301807e-01  4.2989675e-02  7.0428884e-01
 -7.0944726e-01  6.3478011e-01 -6.4871740e-01 -3.8685002e+00
  1.9142340e-01  6.7547327e-01  1.8660986e+00 -9.6225828e-02
 -2.6548840e-02  3.6492977e-01  9.0114661e-02  1.0460943e+00
  1.5604022e+00 -1.1876763e-01  3.7313956e-01 -8.7391339e-02
 -2.0899079e+00  6.4601505e-01 -9.1213661e-01  4.6683732e-01
 -1.3582110e-01 -9.1882461e-01  5.1946050e-01  5.7910979e-01
 -2.3609190e+00  1.3956676e-01 -8.3249521e-01  1.4152687e+00
 -4.5146686e-01  6.4577051e-02]"
s3a://ds-p8/data/Strawberry/42_100.jpg,Strawberry,[1.8122768  0.         0.         ... 0.         0.00447348 0.        ],"[-2.30306315e+00  4.70033407e+00  2.40556240e-01 -5.47220588e-01
  1.74754214e+00  5.41147351e-01  3.24951530e-01  1.82880449e+00
  2.98922956e-01  2.84705848e-01  2.03419089e-01  7.67616406e-02
  1.12771797e+00 -3.79018515e-01  4.78390515e-01  1.30676642e-01
  1.22746214e-01  2.85254806e-01  7.53206491e-01 -6.66461110e-01
 -2.82247603e-01 -4.32869732e-01  3.71246547e-01 -9.14066955e-02
  5.06014442e+00  4.67921168e-01  1.95548996e-01  4.85811979e-01
 -5.71676314e-01  1.02408016e-02  1.21301043e+00  4.77420747e-01
  2.61935085e-01 -1.56426355e-01  8.45272660e-01  1.04851637e+01
  2.74866998e-01  3.86553377e-01 -1.63180411e-01 -4.70739454e-01
 -7.77628794e-02  1.42380640e-01 -4.13157940e+00  1.41942263e-01
 -3.25772345e-01 -2.49878332e-01  1.94300376e-02  2.27485394e+00
 -1.97620973e-01  1.20251235e-02 -4.06013429e-01  2.84791678e-01
  3.73960510e-02  2.06770703e-01 -1.61610112e-01 -1.14094011e-01
  5.16288340e-01  5.87870550e+00  2.29554642e-02 -3.14766616e-01
 -9.92756560e-02  1.37979463e-01  8.51468965e-02 -2.41042995e+00
 -2.32103869e-01  2.67968208e-01  1.46578670e-01  1.99396744e-01
 -8.00871086e+00  3.75454873e-01  6.92232028e-02 -1.34581074e-01
 -1.36314571e-01  2.17168123e-01  3.73510909e+00 -1.26432091e-01
 -8.10594484e-02  7.06972629e-02 -1.20556988e-01 -2.02048153e-01
 -1.30540296e-01 -5.34753132e+00  5.67674100e-01  1.32275015e-01
  2.14826345e-01 -2.08087802e-01 -1.42554626e-01  3.33809927e-02
 -2.34722257e+00  3.42927516e-01 -1.82602331e-01  1.07270457e-01
 -1.47502691e-01  9.59769905e-01  3.11982393e-01  7.01891109e-02
 -3.73200417e+00 -3.19102220e-02 -1.23094274e-02 -9.06656310e-02
 -3.51979375e-01 -1.17396079e-01  5.77654690e-02 -2.49760464e-01
  7.71918654e-01  3.24951530e-01  5.41147351e-01  1.74754214e+00
 -5.47220588e-01  2.40556240e-01  2.29438156e-01 -3.94199538e+00
  2.98922956e-01  2.84705848e-01  5.07166862e-01  2.03419089e-01
  7.67616406e-02  1.12771797e+00 -3.79018515e-01  4.78390515e-01
 -2.83488369e+00  1.30676642e-01  1.22746214e-01  2.85254806e-01
 -1.44975662e-01  7.53206491e-01 -6.66461110e-01 -2.82247603e-01
 -4.01492566e-01  1.94069231e+00 -4.32869732e-01  3.71246547e-01
 -3.71563721e+00 -9.14066955e-02  4.67921168e-01  2.65877914e+00
  1.95548996e-01  4.85811979e-01]"
s3a://ds-p8/data/Plum/r_9_100.jpg,Plum,[0.7741187  0.02459134 0.         ... 0.         0.         0.        ],"[ 2.6852891  10.746385    0.41121256 -0.3295772   1.1364778   0.52246165
  0.5793089  -9.920023    0.33677664 -1.0088402  -0.45098323  0.5742125
  0.20921057  0.4663047   0.19336055  0.17747554 -0.5558175   0.6480763
  1.2342845  -0.53883505  0.1105814   1.0870998   0.8968632  -0.32893363
  2.4541209   0.39776787 -0.9868966  -0.19087124 -0.93781453  0.24176246
  0.07233873 -0.35915828 -0.06167155  0.20388576  1.4247872   7.092154
 -0.55708855  0.420316   -0.21964143 -0.43090373 -0.01769025  0.01413743
  2.5220337  -0.01390596 -0.27976897 -0.30886525  0.06836292 -2.783924
 -0.25040373  0.06376754 -0.33938205  0.337431    0.03741335  0.2067707
 -0.16161011 -0.11409401  0.51628834  0.96992344  0.02295546 -0.31476662
 -0.09927566  0.13797946  0.0851469  -0.7469165  -0.23210387  0.2679682
  0.14657867  0.19939674 -5.269711    0.37545487  0.0692232  -0.13458107
 -0.13631457  0.21716812  3.9054115  -0.12643209 -0.08105945  0.07069726
 -0.12055699 -0.20204815 -0.1305403  -2.881292    0.5676741   0.13227502
  0.21482635 -0.2080878  -0.14255463  0.03338099 -0.0475192   0.34292752
 -0.18260233  0.10727046 -0.14750269 -1.9836876   0.3119824   0.07018911
 -3.6060472  -0.03191022 -0.01230943 -0.09066563 -0.35197937 -0.11739608
  0.05776547 -0.20259823  1.0437438   0.5793089   0.52246165  1.1364778
 -0.3295772   0.41121256 -2.5445662  -0.31470564  0.33677664 -1.0088402
  2.023431   -0.45098323  0.5742125   0.20921057  0.4663047   0.19336055
  1.1832476   0.17747554 -0.5558175   0.6480763  -1.082514    1.2342845
 -0.53883505  0.1105814  -2.6475189  -1.0962187   1.0870998   0.8968632
 -1.1642448  -0.32893363  0.39776787 -0.8614971  -0.9868966  -0.19087124]"
s3a://ds-p8/data/Pitahaya/r_176_100.jpg,Pitahaya,"[2.0210829e+00 8.2572716e-01 0.0000000e+00 ... 9.0990262e-04 0.0000000e+00
 4.6570882e-01]","[ 1.2066196   6.890984    0.42429936 -0.09802053  1.314295    0.10790387
  0.05176505  0.998926    0.5540257   0.61941767  0.07213505 -0.4016215
  0.48708183 -0.14888403  0.22923066  0.849634   -0.61684763  0.16891684
  0.7117782  -0.5280458   0.07256982 -0.09521104  0.50995946  0.22230895
  5.030637    0.17390318 -0.06887623 -0.55168784 -0.6019928   0.14323993
  0.19922973  0.39747763 -0.9765529   0.09479698  0.3510904  10.766901
 -0.56938404  0.30214497 -0.2513771  -0.46163958 -0.2249917   0.13063574
  1.5970017   0.14526235 -0.25085747 -0.32621047  0.07017002  4.6320405
 -0.2840984   0.09246172 -0.43292254  0.32225743  0.0373855   0.2067707
 -0.16161011 -0.11409401  0.51628834 -5.7541137   0.02295546 -0.31476662
 -0.09927566  0.13797946  0.0851469  -2.0390632  -0.23210387  0.2679682
  0.14657867  0.19939674 -5.174162    0.37545487  0.0692232  -0.13458107
 -0.13631457  0.21716812  9.655545   -0.12643209 -0.08105945  0.07069726
 -0.12055699 -0.20204815 -0.1305403  -3.1846952   0.5676741   0.13227502
  0.21482635 -0.2080878  -0.14255463  0.03338099 -2.5925245   0.34292752
 -0.18260233  0.10727046 -0.14750269  0.7193738   0.3119824   0.07018911
 -1.8752974  -0.03191022 -0.01230943 -0.09066563 -0.35197937 -0.11739608
  0.05776547 -0.35886613 -3.4698796   0.05176505  0.10790387  1.314295
 -0.09802053  0.42429936 -0.04424343 -1.9766637   0.5540257   0.61941767
 -2.6805177   0.07213505 -0.4016215   0.48708183 -0.14888403  0.22923066
  0.18624134  0.849634   -0.61684763  0.16891684  1.3199157   0.7117782
 -0.5280458   0.07256982  4.2098045   0.67320865 -0.09521104  0.50995946
 -4.055062    0.22230895  0.17390318  0.8439253  -0.06887623 -0.55168784]"
